Time,Game,Author,Text,Label
2025-07-27T17:15:48.866256+00:00,CSGO,zindagi,shotzzzyy u cutiii,0
2025-07-27T17:15:50.959352+00:00,CSGO,milzy movement,He is getting farmed,1
2025-07-27T17:15:51.045398+00:00,CSGO,RedaSan,He is getting stomped,1
2025-07-27T17:15:51.902065+00:00,CSGO,Prince Roy,huke for the won in a critical moment,0
2025-07-27T17:15:52.025597+00:00,CSGO,Why Not?,Ben j called it. Best series of the year,0
2025-07-27T17:15:52.272202+00:00,CSGO,Alinomy Kataki,Every map was a close one,0
2025-07-27T17:15:52.317229+00:00,CSGO,Clyde S,No game sense whatsoever,1
2025-07-27T17:15:53.081686+00:00,CSGO,Michael Nunez,Losing every duel,1
2025-07-27T17:15:53.222925+00:00,CSGO,Pneumonio,INSANE,0
2025-07-27T17:15:54.173971+00:00,CSGO,Li Steel,Shotzzy & mercenary player saved the game.,0
2025-07-27T17:15:54.990025+00:00,CSGO,GTR,He is useless,1
2025-07-27T17:15:56.498398+00:00,CSGO,Jonathan Castleman,That was awful,1
2025-07-27T17:15:56.656405+00:00,CSGO,SmallPP,EASY,0
2025-07-27T17:15:56.756539+00:00,CSGO,James Clark,No discipline,1
2025-07-27T17:15:57.057546+00:00,CSGO,Post The Legend,My heart,0
2025-07-27T17:15:58.070395+00:00,CSGO,DeadShotZM,"Way to go, we are still in this",0
2025-07-27T17:15:58.124378+00:00,CSGO,TarnishedDoom,they got to stop playing with my emotions,0
2025-07-27T17:15:59.224266+00:00,CSGO,Burlixxxxxxxxxxxxxxxxxxxxxxxxx,He's an idiot,1
2025-07-27T17:15:59.352017+00:00,CSGO,havokal,Fat lady hasn’t sung yet,0
2025-07-27T17:15:59.64079+00:00,CSGO,Hukk,No discipline,1
2025-07-27T17:16:00.153711+00:00,CSGO,Crystal Guzman,LETS GOOOOOOOO IT AINT OVER TIL ITS OVER,0
2025-07-27T17:16:00.512066+00:00,CSGO,enviousbtw,How the heck do you break down ?,0
2025-07-27T17:16:01.794878+00:00,CSGO,s00li14,They’re getting stomped,1
2025-07-27T17:16:02.102691+00:00,CSGO,Heichou,That rotation made no sense,1
2025-07-27T17:16:02.700232+00:00,CSGO,cuz cuz,That shot was free and he missed,1
2025-07-27T17:16:03.338729+00:00,CSGO,promises,W optic,0
2025-07-27T17:16:04.201263+00:00,CSGO,Dad and Dragons,HOLY FUCK. These boysare fucking losers,1
2025-07-27T17:16:05.941435+00:00,CSGO,JJ_Chaser,This is meltdown,1
2025-07-27T17:16:06.112857+00:00,CSGO,Alinomy Kataki,Best series this year,0
2025-07-27T17:16:06.255071+00:00,CSGO,OD Shlomo,told you all...optic in 5,0
2025-07-27T17:16:06.443749+00:00,CSGO,Fabian Jauregui,He’s getting exposed,1
2025-07-27T17:16:06.849075+00:00,CSGO,Semperityy,Shotzzy route saved us man,0
2025-07-27T17:16:08.063137+00:00,CSGO,GTR,comeback,0
2025-07-27T17:16:08.497541+00:00,CSGO,thrdon walker,can someone cash ap me 7$ so I can buy 2 tall boys tonight? it's SegaBoard,0
2025-07-27T17:16:08.53133+00:00,CSGO,huo3 gaming,This is disaster,1
2025-07-27T17:16:08.58144+00:00,CSGO,Randall j Wilson,No coordination,1
2025-07-27T17:16:08.813353+00:00,CSGO,spacemind,These stupid lames can't even play ,1
2025-07-27T17:16:09.966842+00:00,CSGO,Cj Eth,Amateur-level play,1
2025-07-27T17:16:10.408321+00:00,CSGO,Justin Moore,Just got here what happened,0
2025-07-27T17:16:10.491626+00:00,CSGO,Lil Szn,"Let’s go optic, reverse sweep",0
2025-07-27T17:16:10.632444+00:00,CSGO,Ninpo,Green!! Wall!! Now that's teamwork boys!! Let's freaking go!!!,0
2025-07-27T17:16:11.170812+00:00,CSGO,TarnishedDoom,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails:,0
2025-07-27T17:16:13.314519+00:00,CSGO,Elemental,He has no awareness,1
2025-07-27T17:16:16.09287+00:00,CSGO,Kuefo,OMGGGGG,0
2025-07-27T17:16:16.857318+00:00,CSGO,xTairz,You OPTIC HATERS ARE NOTHIN:face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling::face-green-smiling: suckers,1
2025-07-27T17:16:17.637022+00:00,CSGO,Elliott M 1999,NO NO WAYYYYY,0
2025-07-27T17:16:17.94954+00:00,CSGO,Luis Guzman,No impact at all,1
2025-07-27T17:16:19.478606+00:00,CSGO,Caleb Beliel,and Huke wakes up and they get a map haha. Just keep that train running,0
2025-07-27T17:16:20.820313+00:00,CSGO,Killua Lightspeed55,He disappears every match,1
2025-07-27T17:16:21.529633+00:00,CSGO,GTR,He fails everything,1
2025-07-27T17:16:21.986136+00:00,CSGO,matt,He is losing rounds,1
2025-07-27T17:16:23.122118+00:00,CSGO,Shortstahp,BROKEN,0
2025-07-27T17:16:23.397869+00:00,CSGO,Prince Roy,This is painful,1
2025-07-27T17:16:24.380331+00:00,CSGO,tgulls,Optic Control clutches are insane,0
2025-07-27T17:16:25.193102+00:00,CSGO,JaqenH'ghar,HOW FRICKING CLOSE ARE THESE MAPS CHAT 🫶,0
2025-07-27T17:16:27.38028+00:00,CSGO,KLOUDED,OpTic reverse Sweep,0
2025-07-27T17:16:28.587755+00:00,CSGO,SGN_Gambino,He has no awareness,1
2025-07-27T17:16:28.64137+00:00,CSGO,huo3 gaming,PERFECT COD,0
2025-07-27T17:16:29.356241+00:00,CSGO,Washed.,laughing out loud the relief on mercenary player's face,0
2025-07-27T17:16:30.453876+00:00,CSGO,ValaMiTY,"LET'S GOOOO OPTIC, LOCK IT IN",0
2025-07-27T17:16:30.653233+00:00,CSGO,Lil Szn,Max they are not bad,0
2025-07-27T17:16:30.985268+00:00,CSGO,Marshall,Should’ve been 3-0 heretics but technical glitch helped them,0
2025-07-27T17:16:32.150291+00:00,CSGO,GTR,He keeps dying first,1
2025-07-27T17:16:33.480756+00:00,CSGO,s00li14,we win inshallah,0
2025-07-27T17:16:33.952826+00:00,CSGO,spacemind,He is getting farmed,1
2025-07-27T17:16:36.043294+00:00,CSGO,Midnight_Aesthetics_Sqd,Slomo u was rut,0
2025-07-27T17:16:36.185791+00:00,CSGO,Prince Roy,both the series so far 10/10,0
2025-07-27T17:16:36.544859+00:00,CSGO,Space Cadet,Completely clueless positioning,1
2025-07-27T17:16:36.937501+00:00,CSGO,Kuefo,VAMOS OPTIC !!!,0
2025-07-27T17:16:38.391092+00:00,CSGO,M40A3,:glasses-purple-yellow-diamond::glasses-purple-yellow-diamond::glasses-purple-yellow-diamond:,0
2025-07-27T17:16:41.903317+00:00,CSGO,Savage Remarkz,Wow! 🧊,0
2025-07-27T17:16:42.684874+00:00,CSGO,Cj Eth,Miami is a momentum team,0
2025-07-27T17:16:43.096516+00:00,CSGO,Lil Szn,No positioning,1
2025-07-27T17:16:46.092784+00:00,CSGO,supernovafps,COULD BE A TOTAL MOMENTUM KILLER FOR MIAMI to be honest,0
2025-07-27T17:16:46.537914+00:00,CSGO,promises,🤫🤫🤫,0
2025-07-27T17:16:46.938057+00:00,CSGO,Dad and Dragons,Do the heritics have more!?!!?!?,0
2025-07-27T17:16:47.11131+00:00,CSGO,R.U. Duhm,Floptic still going to lose 😂,0
2025-07-27T17:16:48.524715+00:00,CSGO,krhhs_3471,laughing so hard OPTIC DOESN'T EVEN CARE AFTER GETTING THE B2B RINGS AND MIAMI STILL CAN'T 3-0 THEM? ACTUALLY SAD 🤣🤣🤣,0
2025-07-27T17:16:49.147589+00:00,CSGO,Carm,Game isn’t over yet,0
2025-07-27T17:16:50.996291+00:00,CSGO,Asksomeoneelse,This is painful,1
2025-07-27T17:16:51.97831+00:00,CSGO,Jbake,Every match has been insanely close,0
2025-07-27T17:16:53.686504+00:00,CSGO,Crystal Guzman,laughing out loud he was poopin himself,0
2025-07-27T17:16:53.982791+00:00,CSGO,Tony,No reaction,1
2025-07-27T17:16:57.791007+00:00,CSGO,thrdon walker,can someone cash ap me 7$ so I can buy 2 tall boys tonight? it's SegaBoard,0
2025-07-27T17:16:59.316176+00:00,CSGO,Damir Kobiljak,He’s a walking mistake,1
2025-07-27T17:17:00.515787+00:00,CSGO,J.0HNZ,"NAH, REAAL STATS BETTER",0
2025-07-27T17:17:01.219757+00:00,CSGO,Eighty8,optic are frauds fuckers,1
2025-07-27T17:17:01.741834+00:00,CSGO,matt,"so many stupid lames on here complaining but these games are awesome to watch, fuck off losers",1
2025-07-27T17:17:04.623819+00:00,CSGO,Kuefo,No map control,1
2025-07-27T17:17:04.726263+00:00,CSGO,lElohiml,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,0
2025-07-27T17:17:06.403167+00:00,CSGO,Angel Minero,GIVE MY BOY HIS FLOWERS 🌹🌺🌹,0
2025-07-27T17:17:08.159832+00:00,CSGO,Cj Eth,@marshall optic is reverse sweeping,0
2025-07-27T17:17:10.370088+00:00,CSGO,Killua Lightspeed55,That was useless,1
2025-07-27T17:17:10.946666+00:00,CSGO,Kay B,He’s always late,1
2025-07-27T17:17:12.713341+00:00,CSGO,Damir Kobiljak,No game sense,1
2025-07-27T17:17:13.802173+00:00,CSGO,atilc,No coordination,1
2025-07-27T17:17:14.808476+00:00,CSGO,Eighty8,That aim is tragic,1
2025-07-27T17:17:15.875034+00:00,CSGO,Burlixxxxxxxxxxxxxxxxxxxxxxxxx,No positioning,1
2025-07-27T17:17:20.197673+00:00,CSGO,Dad and Dragons,Reeal was performing very well too,0
2025-07-28T15:42:44.016309+00:00,CSGO,Someone,"@GalaXxX I do not know man, thanks for watching",0
2025-07-28T15:42:46.038787+00:00,CSGO,doriens,He’s not ready for this level,1
2025-07-28T15:42:47.436935+00:00,CSGO,Karim,what time is falcons?,0
2025-07-28T15:42:48.187348+00:00,CSGO,Chris Hero,he said I do not know... what the heck he needs to be replace asap,0
2025-07-28T15:42:48.455705+00:00,CSGO,Holybuck27,He’s getting stomped,1
2025-07-28T15:42:49.273477+00:00,CSGO,rawgen 1.618,so high,0
2025-07-28T15:42:49.300714+00:00,CSGO,infinitedelete,That was mistake,1
2025-07-28T15:42:50.30658+00:00,CSGO,Raven,even as faze fan its kind of sad,0
2025-07-28T15:42:54.852281+00:00,CSGO,Old Sion,Horrible flank,1
2025-07-28T15:42:56.693671+00:00,CSGO,AintYe,This is collapse,1
2025-07-28T15:42:58.266907+00:00,CSGO,Cobey Caney (Kobe),He plays scared,1
2025-07-28T15:43:00.651051+00:00,CSGO,Buruu TaL,Next game ????,0
2025-07-28T15:43:02.708013+00:00,CSGO,Anthony Pon,Frozen is too good,0
2025-07-28T15:43:05.796582+00:00,CSGO,John,He panics every fight,1
2025-07-28T15:43:07.123238+00:00,CSGO,Noway丨1k,He keeps dying,1
2025-07-28T15:43:07.687014+00:00,CSGO,AMIR_STRANGE,thanks haha,0
2025-07-28T15:43:08.12025+00:00,CSGO,terps,NAHHH NAF DEF PLACED THAT bet on the low LOLOLOL,0
2025-07-28T15:43:08.969763+00:00,CSGO,playboi9am,bor needs to kick himself such a loser,1
2025-07-28T15:43:09.949057+00:00,CSGO,GalaXxX,He gets destroyed,1
2025-07-28T15:43:12.113125+00:00,CSGO,Someone,"i do not know man, good game well played I guess? XD",0
2025-07-28T15:43:14.783312+00:00,CSGO,Atehortúa,unc naf got to hang up the mouse,0
2025-07-28T15:43:17.598184+00:00,CSGO,Sourabh Saha,No impact at all,1
2025-07-28T15:43:18.236636+00:00,CSGO,Air Conditioning-Unit,"NAF already said he wanted out, Liquid let him go already please",0
2025-07-28T15:43:19.291851+00:00,CSGO,I Eat Seeds,they taking naf out back and putting him down like a lame horse after this,0
2025-07-28T15:43:21.671967+00:00,CSGO,AintYe,This team is hopeless,1
2025-07-28T15:43:22.729703+00:00,CSGO,m1ko,He loses every duel,1
2025-07-28T15:43:24.049085+00:00,CSGO,Chan Pyae Aung,He is useless,1
2025-07-28T15:43:27.304931+00:00,CSGO,ZWarden,Complete disaster,1
2025-07-28T15:43:43.587888+00:00,CSGO,Filomeno Seraspe III,can 3dmax go on g2?,0
2025-07-28T15:43:47.416152+00:00,CSGO,犽魔鐮,NAF is done,0
2025-07-28T15:43:49.536886+00:00,CSGO,ImAflex,"Guys, Are players allowed to place bets????",0
2025-07-28T15:43:53.881951+00:00,CSGO,Adrian Soonx3,What’s the next game,0
2025-07-28T15:44:03.821797+00:00,CSGO,Freak_Out_,he is every time sad,0
2025-07-28T15:44:06.109725+00:00,CSGO,Egzon Shkodra,When does NaVi play?,0
2025-07-28T15:44:08.992621+00:00,CSGO,John,no nro,0
2025-07-28T15:44:12.453093+00:00,CSGO,Jordboer,next game?,0
2025-07-28T15:44:13.720171+00:00,CSGO,Zerex,nah definitely cracks before the game,0
2025-07-28T15:44:13.725361+00:00,CSGO,Артём,When Falcons start?,0
2025-07-28T15:44:14.077237+00:00,CSGO,ALmusic,He keeps failing,1
2025-07-28T15:44:18.776304+00:00,CSGO,Adrian Soonx3,I don’t think so,0
2025-07-28T15:44:33.717709+00:00,CSGO,不吃柠檬吐籽籽,Team Liquid bring Stewie2k back please,0
2025-07-28T15:44:38.4083+00:00,CSGO,John,falcons will lose these losers don't know how to play,1
2025-07-28T15:44:39.784583+00:00,CSGO,犽魔鐮,46 mins,0
2025-07-28T15:44:40.588445+00:00,CSGO,OG,He’s outclassed,1
2025-07-28T15:44:40.970468+00:00,CSGO,Filomeno Seraspe III,can 3dmax score on g2 guys?,0
2025-07-28T15:44:47.887868+00:00,CSGO,Toska,45 minnnnssss???????????,0
2025-07-28T15:44:59.274764+00:00,CSGO,thm1337,laughing so hard,0
2025-07-28T15:45:05.611437+00:00,CSGO,GalaXxX,THE UNCS,0
2025-07-28T15:45:06.91231+00:00,CSGO,ImAflex,3 > 2 so 3DMAX,0
2025-07-28T15:45:11.002131+00:00,CSGO,MITH,RAINNN,0
2025-07-28T15:45:21.92366+00:00,CSGO,Harry Woodward,They’re getting wrecked,1
2025-07-28T15:45:25.673781+00:00,CSGO,Hunter Lomenda,they all seem to hate this interviewer,1
2025-07-28T15:45:26.993599+00:00,CSGO,pLn,rain built like a fridge,0
2025-07-28T15:45:27.366413+00:00,CSGO,buruusu,NAF IS LIKE A HOMELESS MAN,1
2025-07-28T15:45:34.231095+00:00,CSGO,austin CS2 shorts,Stunna with pensioners,0
2025-07-28T15:45:37.508734+00:00,CSGO,Samusha,song was so ahhh,0
2025-07-28T15:45:42.577798+00:00,CSGO,Zerex,laughing out loud,0
2025-07-28T15:45:43.681113+00:00,CSGO,GalaXxX,I lost too rain,0
2025-07-28T15:45:43.724783+00:00,CSGO,Someone,No trade potential at all,1
2025-07-28T15:45:44.501905+00:00,CSGO,xstavinx,Has liquid played yet?,0
2025-07-28T15:45:47.868159+00:00,CSGO,HelloSC,No positioning,1
2025-07-28T15:45:48.319051+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,no wonder he is called the gigachad haha jeez,0
2025-07-28T15:45:52.577642+00:00,CSGO,Freak_Out_,That was a horrible call,1
2025-07-28T15:45:57.097431+00:00,CSGO,Crazy Chicken,He’s getting embarrassed out there,1
2025-07-28T15:46:03.347908+00:00,CSGO,doriens,more like broky going to the gym,0
2025-07-28T15:46:05.517747+00:00,CSGO,Barry,tessgoat setting up,0
2025-07-28T15:46:11.085555+00:00,CSGO,Mondragón,ajhahahaha,0
2025-07-28T15:46:11.960128+00:00,CSGO,max feelswell,He has no impact,1
2025-07-28T15:46:12.728835+00:00,CSGO,Vacy,LMAOO,0
2025-07-28T15:46:13.358167+00:00,CSGO,Bombsquid,That spray was panic,1
2025-07-28T15:46:14.439823+00:00,CSGO,AveaL,They have zero coordination,1
2025-07-28T15:46:17.022794+00:00,CSGO,Lord Santz,yes liquid played they got smoked 2-0,0
2025-07-28T15:46:17.766708+00:00,CSGO,doriens,i would get FREAKY in a room with broky. so would latvian loser,1
2025-07-28T15:46:21.71613+00:00,CSGO,Alex N,No control,1
2025-07-28T15:46:28.314756+00:00,CSGO,Toska,No awareness,1
2025-07-28T15:46:28.496844+00:00,CSGO,Rohan,This team looks completely lost,1
2025-07-28T15:46:31.926447+00:00,CSGO,Coexist H.,He fails everything,1
2025-07-28T15:46:35.66481+00:00,CSGO,MITH,Throw machine,1
2025-07-28T15:46:36.746835+00:00,CSGO,max feelswell,That was awful,1
2025-07-28T15:46:39.161367+00:00,CSGO,itskcGG,069 was simple hahahhaa,0
2025-07-28T15:46:40.476758+00:00,CSGO,Bombsquid,He gets punished,1
2025-07-28T15:46:41.071675+00:00,CSGO,MissouriOutlaw,That was a throw round,1
2025-07-28T15:46:41.909462+00:00,CSGO,Monsieur Timmy,s1mple a encore bu 2 litres,0
2025-07-28T15:46:43.59563+00:00,CSGO,Matomoto,He’s exposed repeatedly,1
2025-07-28T15:46:46.761381+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,lmaoooooooooooooo,0
2025-07-28T15:46:47.38318+00:00,CSGO,CarlJohnson,R A I N,0
2025-07-28T15:46:47.4204+00:00,CSGO,Sebby,This is collapse in real time,1
2025-07-28T15:46:47.88774+00:00,CSGO,chinnfu,He can’t clutch,1
2025-07-28T15:46:53.480149+00:00,CSGO,arkae,LMFAAOOOOOOO,0
2025-07-28T15:46:53.872647+00:00,CSGO,Jack Gu,rain greatest of all time,0
2025-07-28T15:46:53.926797+00:00,CSGO,hilium2,laughing so hard,0
2025-07-28T15:46:54.381922+00:00,CSGO,AveaL,tornado rain,0
2025-07-28T15:46:56.523502+00:00,CSGO,Monsieur Timmy,s1mple est bourré,0
2025-07-28T15:46:59.444692+00:00,CSGO,AxHalo,karrigan such a cutie patootie,0
2025-07-28T15:47:04.714701+00:00,CSGO,Vacy,S1mple was 69 for FaZe,0
2025-07-28T15:47:09.345616+00:00,CSGO,hilium2,this interview is so scuffed xD,0
2025-07-28T15:47:16.479895+00:00,CSGO,doolB,rain is such a gigachad,0
2025-07-28T15:47:31.263147+00:00,CSGO,doolB,simple was 007,0
2025-07-28T15:47:40.023776+00:00,CSGO,ALmusic,my booiii teses king:trophy-yellow-smiling:,0
2025-07-28T15:47:41.084881+00:00,CSGO,Someone,He panics constantly,1
2025-07-28T15:47:41.092975+00:00,CSGO,Giang Phan,falconsss,0
2025-07-28T15:47:41.493632+00:00,CSGO,pimpchimp,This is collapse,1
2025-07-28T15:47:41.954109+00:00,CSGO,Zlatko705,furia win falcons are Bad,0
2025-07-28T15:47:55.82161+00:00,CSGO,Néstor Flores,simple going to play??,0
2025-07-28T15:48:02.785592+00:00,CSGO,Morpheous,Aurora Gaming vs Team Spirit 9 - 5 Aurora is winning. Live on STREAM B,0
2025-07-28T15:48:12.186593+00:00,CSGO,Monsieur Timmy,s1mple carburant = vodka,0
2025-07-28T15:48:14.200075+00:00,CSGO,Someone,@Néstor Flores Yes he is playing faceit from home,0
2025-07-28T15:48:30.519026+00:00,CSGO,Sebby,2-14 poor zweih,0
2025-07-28T15:48:32.796472+00:00,CSGO,MITH,42 mn?,0
2025-07-28T15:48:43.367098+00:00,CSGO,Thomas Shelbik Sigma - TSB,Absolute bot-like gameplay,1
2025-07-28T15:48:44.972071+00:00,CSGO,WALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOWALOW,This is humiliation,1
2025-07-28T15:48:51.822293+00:00,CSGO,Néstor Flores,simple still in Faze??,0
2025-07-28T15:49:00.754047+00:00,CSGO,Thomas Shelbik Sigma - TSB,No awareness at all,1
2025-07-28T15:49:04.700644+00:00,CSGO,Sebby,at least he avoided the 2 15,0
2025-07-28T15:49:10.937075+00:00,CSGO,Giang Phan,"zweih put in as in-game leader, not fair",0
2025-07-28T15:49:12.928598+00:00,CSGO,philvinc4,S1mple was never in faze,0
2025-07-28T15:49:29.396475+00:00,CSGO,john,one of these casters sounds like the yellow guy from smiling friends haha,0
2025-07-28T15:49:30.04629+00:00,CSGO,Virtuous_AWP,AGAIN.. NAH IEM DID LIQUID DIRTY,0
2025-07-28T15:49:33.854919+00:00,CSGO,JankoPanko,really 40 minutes till they play?,0
2025-07-28T15:49:50.443928+00:00,CSGO,max feelswell,He keeps losing easy duels,1
2025-07-28T15:49:54.478731+00:00,CSGO,Ciroc Obama,yeah... removing magix was a giant mistake,0
2025-07-28T15:50:07.632637+00:00,CSGO,Ciroc Obama,zweih isnt even close.,0
2025-07-28T15:50:07.652171+00:00,CSGO,Danny DeWolverito,furia is going to dumpster falcons,0
2025-07-28T15:50:12.057319+00:00,CSGO,max feelswell,zweihbot,0
2025-07-28T15:50:12.267279+00:00,CSGO,Shorya,Magixx taking time off for gender reassignment surgery,0
2025-07-28T15:50:14.088915+00:00,CSGO,Sebby,ZWEIH MVP at 2 14,0
2025-07-28T15:50:18.546731+00:00,CSGO,MV,F A L B O T S,1
2025-07-28T15:50:19.097125+00:00,CSGO,Danny DeWolverito,falcons not a good enough team to take down furia,1
2025-07-28T15:50:25.605521+00:00,CSGO,Sebby,He can’t handle pressure,1
2025-07-28T15:50:34.525306+00:00,CSGO,MITH,Disaster entry play,1
2025-07-28T15:50:35.578795+00:00,CSGO,EatMyPost,its going to be so funny when falcons lse,0
2025-07-28T15:50:45.383495+00:00,CSGO,max feelswell,He ruins games,1
2025-07-28T15:50:52.588026+00:00,CSGO,Sanaa Z,Zweih ass,1
2025-07-28T15:50:57.226878+00:00,CSGO,Kedas 2006,This is collapse,1
2025-07-28T15:51:03.926671+00:00,CSGO,Specktacular,Magixx wouldnt be doing much better to be honest,0
2025-07-28T15:51:17.07813+00:00,CSGO,Sebby,at this point even me i can be in spirit haha,0
2025-07-28T15:51:17.203892+00:00,CSGO,Sanaa Z,That was a horrible read,1
2025-07-28T15:51:17.293605+00:00,CSGO,MITH,He is always late,1
2025-07-28T15:51:19.276577+00:00,CSGO,MV,2 KILL ZWEIH GODDD DAMN.,0
2025-07-28T15:51:24.355504+00:00,CSGO,Anime Cartoon Box,zweih on giving kills to opponents strat,0
2025-07-28T15:51:34.689697+00:00,CSGO,Sebby,I can also do 2 15,0
2025-07-28T15:51:39.3613+00:00,CSGO,MV,That was awful decision,1
2025-07-28T15:51:42.789871+00:00,CSGO,420-y9i,KYUSUKEB0T,0
2025-07-28T15:51:44.517497+00:00,CSGO,jdaking,magixx died for this,0
2025-07-28T15:51:47.509651+00:00,CSGO,Unknow,Horrible setup,1
